setup,pipe_diameter_cm,pipe_area_cm2,total_rig_height_cm,maintained_fill_fraction,filled_height_cm,probe_height_from_bottom_cm,probe_submergence_cm,probe_is_covered,coverage_factor,nir_spot_diameter_cm,nir_spot_area_cm2,measurement_depth_cm,bulk_density_g_per_cm3,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,axial_length_model,axial_sampling_length_cm,advance_dz_cm_per_acq,raw_refresh_fraction_per_acq,refresh_fraction_per_acq,probe_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,new_mass_g_per_acq,new_mass_mg_per_acq,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,effective_sample_size_mg
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,22.63157894736842,3600.0,6.286549707602338,20.955165692007796,derived_from_throughput,0.2668094562554191,2.6680945625541908,4.226315789473684,spot_diameter,2.5,1.1276210177531658,0.4510484071012663,0.4510484071012663,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06642236072637733,66.42236072637733,1.6605590181594336,1660.5590181594337,0.6223763735606753,622.3763735606753,66.42236072637733
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,22.63157894736842,3600.0,6.286549707602338,20.955165692007796,derived_from_throughput,0.2668094562554191,2.6680945625541908,4.484210526315789,spot_diameter,2.5,1.1964297722611423,0.47857190890445694,0.47857190890445694,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07047553093259463,70.47553093259464,1.761888273314866,1761.888273314866,0.660354508435486,660.3545084354861,70.47553093259464
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,22.63157894736842,3600.0,6.286549707602338,20.955165692007796,derived_from_throughput,0.2668094562554191,2.6680945625541908,4.742105263157895,spot_diameter,2.5,1.2652385267691189,0.5060954107076475,0.5060954107076475,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07452870113881194,74.52870113881194,1.8632175284702988,1863.2175284702987,0.698332643310297,698.3326433102969,74.52870113881194
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,22.63157894736842,3600.0,6.286549707602338,20.955165692007796,derived_from_throughput,0.2668094562554191,2.6680945625541908,5.0,spot_diameter,2.5,1.3340472812770954,0.5336189125108382,0.5336189125108382,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07858187134502924,78.58187134502924,1.964546783625731,1964.546783625731,0.7363107781851077,736.3107781851077,78.58187134502924
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,0.1,spot_diameter,2.5,0.03164484248610785,0.012657936994443139,0.012657936994443139,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0018640350877192984,1.8640350877192984,0.046600877192982455,46.60087719298245,0.014726215563702155,14.726215563702155,1.8640350877192984
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,0.35789473684210527,spot_diameter,2.5,0.11325522573975438,0.04530209029590175,0.04530209029590175,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0066712834718374876,6.671283471837487,0.1667820867959372,166.7820867959372,0.05270435043851298,52.70435043851298,6.671283471837487
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,0.6157894736842106,spot_diameter,2.5,0.19486560899340094,0.07794624359736038,0.07794624359736038,0.49087385212340523,0.14726215563702155,147.26215563702155,0.01147853185595568,11.47853185595568,0.28696329639889195,286.96329639889194,0.0906824853133238,90.68248531332381,11.47853185595568
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,0.8736842105263158,spot_diameter,2.5,0.2764759922470475,0.110590396898819,0.110590396898819,0.49087385212340523,0.14726215563702155,147.26215563702155,0.01628578024007387,16.28578024007387,0.4071445060018467,407.1445060018467,0.12866062018813462,128.66062018813463,16.28578024007387
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,1.1315789473684212,spot_diameter,2.5,0.35808637550069405,0.14323455020027762,0.14323455020027762,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02109302862419206,21.09302862419206,0.5273257156048016,527.3257156048015,0.16663875506294548,166.63875506294548,21.09302862419206
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,1.3894736842105266,spot_diameter,2.5,0.43969675875434067,0.17587870350173626,0.17587870350173626,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02590027700831025,25.90027700831025,0.6475069252077563,647.5069252077564,0.2046168899377563,204.61688993775633,25.90027700831025
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,1.6473684210526318,spot_diameter,2.5,0.5213071420079872,0.20852285680319488,0.20852285680319488,0.49087385212340523,0.14726215563702155,147.26215563702155,0.030707525392428443,30.707525392428444,0.7676881348107111,767.6881348107111,0.24259502481256712,242.59502481256712,30.707525392428444
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,1.905263157894737,spot_diameter,2.5,0.6029175252616337,0.24116701010465347,0.24116701010465347,0.49087385212340523,0.14726215563702155,147.26215563702155,0.035514773776546625,35.514773776546626,0.8878693444136657,887.8693444136658,0.28057315968737795,280.57315968737794,35.514773776546626
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,2.1631578947368424,spot_diameter,2.5,0.6845279085152803,0.2738111634061121,0.2738111634061121,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04032202216066482,40.32202216066482,1.0080505540166207,1008.0505540166207,0.3185512945621888,318.5512945621888,40.32202216066482
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,2.421052631578948,spot_diameter,2.5,0.7661382917689269,0.30645531670757076,0.30645531670757076,0.49087385212340523,0.14726215563702155,147.26215563702155,0.045129270544783016,45.12927054478302,1.1282317636195753,1128.2317636195753,0.3565294294369996,356.52942943699964,45.12927054478302
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,2.678947368421053,spot_diameter,2.5,0.8477486750225735,0.3390994700090294,0.3390994700090294,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04993651892890121,49.936518928901215,1.2484129732225302,1248.4129732225301,0.39450756431181044,394.5075643118104,49.936518928901215
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,2.936842105263158,spot_diameter,2.5,0.9293590582762199,0.37174362331048794,0.37174362331048794,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05474376731301939,54.74376731301939,1.3685941828254848,1368.594182825485,0.4324856991866212,432.4856991866212,54.74376731301939
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,3.1947368421052635,spot_diameter,2.5,1.0109694415298665,0.4043877766119466,0.4043877766119466,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05955101569713758,59.55101569713758,1.4887753924284397,1488.7753924284398,0.47046383406143205,470.46383406143207,59.55101569713758
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,3.452631578947369,spot_diameter,2.5,1.092579824783513,0.4370319299134052,0.4370319299134052,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06435826408125578,64.35826408125578,1.6089566020313943,1608.9566020313944,0.5084419689362429,508.4419689362429,64.35826408125578
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,3.710526315789474,spot_diameter,2.5,1.1741902080371596,0.4696760832148638,0.4696760832148638,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06916551246537396,69.16551246537396,1.729137811634349,1729.137811634349,0.5464201038110537,546.4201038110537,69.16551246537396
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,3.9684210526315793,spot_diameter,2.5,1.2558005912908061,0.5023202365163224,0.5023202365163224,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07397276084949214,73.97276084949215,1.8493190212373039,1849.3190212373038,0.5843982386858645,584.3982386858645,73.97276084949215
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,4.226315789473684,spot_diameter,2.5,1.3374109745444525,0.5349643898177809,0.5349643898177809,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07878000923361032,78.78000923361033,1.9695002308402585,1969.5002308402584,0.6223763735606753,622.3763735606753,78.78000923361033
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,4.484210526315789,spot_diameter,2.5,1.419021357798099,0.5676085431192396,0.5676085431192396,0.49087385212340523,0.14726215563702155,147.26215563702155,0.08358725761772852,83.58725761772853,2.089681440443213,2089.681440443213,0.660354508435486,660.3545084354861,83.58725761772853
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,4.742105263157895,spot_diameter,2.5,1.5006317410517458,0.6002526964206983,0.6002526964206983,0.49087385212340523,0.14726215563702155,147.26215563702155,0.08839450600184673,88.39450600184674,2.209862650046168,2209.8626500461683,0.698332643310297,698.3326433102969,88.39450600184674
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,26.842105263157894,3600.0,7.456140350877193,24.853801169590643,derived_from_throughput,0.31644842486107844,3.1644842486107843,5.0,spot_diameter,2.5,1.5822421243053921,0.6328968497221569,0.6328968497221569,0.49087385212340523,0.14726215563702155,147.26215563702155,0.09320175438596491,93.2017543859649,2.330043859649123,2330.043859649123,0.7363107781851077,736.3107781851077,93.2017543859649
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,0.1,spot_diameter,2.5,0.03660873934667378,0.014643495738669512,0.014643495738669512,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0021564327485380117,2.1564327485380117,0.0539108187134503,53.9108187134503,0.014726215563702155,14.726215563702155,2.1564327485380117
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,0.35789473684210527,spot_diameter,2.5,0.13102075134599037,0.052408300538396145,0.052408300538396145,0.49087385212340523,0.14726215563702155,147.26215563702155,0.007717759310557093,7.717759310557093,0.19294398276392735,192.94398276392735,0.05270435043851298,52.70435043851298,7.717759310557093
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,0.6157894736842106,spot_diameter,2.5,0.22543276334530696,0.09017310533812278,0.09017310533812278,0.49087385212340523,0.14726215563702155,147.26215563702155,0.013279085872576176,13.279085872576175,0.33197714681440443,331.9771468144044,0.0906824853133238,90.68248531332381,13.279085872576175
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,0.8736842105263158,spot_diameter,2.5,0.3198447753446236,0.12793791013784944,0.12793791013784944,0.49087385212340523,0.14726215563702155,147.26215563702155,0.018840412434595263,18.84041243459526,0.47101031086488154,471.01031086488155,0.12866062018813462,128.66062018813463,18.84041243459526
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,1.1315789473684212,spot_diameter,2.5,0.4142567873439402,0.1657027149375761,0.1657027149375761,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02440173899661435,24.40173899661435,0.6100434749153587,610.0434749153587,0.16663875506294548,166.63875506294548,24.40173899661435
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,1.3894736842105266,spot_diameter,2.5,0.5086687993432568,0.20346751973730273,0.20346751973730273,0.49087385212340523,0.14726215563702155,147.26215563702155,0.029963065558633428,29.963065558633428,0.7490766389658359,749.0766389658359,0.2046168899377563,204.61688993775633,29.963065558633428
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,1.6473684210526318,spot_diameter,2.5,0.6030808113425734,0.24123232453702936,0.24123232453702936,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03552439212065251,35.52439212065251,0.8881098030163128,888.1098030163129,0.24259502481256712,242.59502481256712,35.52439212065251
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,1.905263157894737,spot_diameter,2.5,0.69749282334189,0.278997129336756,0.278997129336756,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0410857186826716,41.0857186826716,1.0271429670667898,1027.1429670667897,0.28057315968737795,280.57315968737794,41.0857186826716
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,2.1631578947368424,spot_diameter,2.5,0.7919048353412066,0.3167619341364826,0.3167619341364826,0.49087385212340523,0.14726215563702155,147.26215563702155,0.046647045244690676,46.64704524469067,1.166176131117267,1166.176131117267,0.3185512945621888,318.5512945621888,46.64704524469067
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,2.421052631578948,spot_diameter,2.5,0.8863168473405233,0.35452673893620934,0.35452673893620934,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05220837180670977,52.20837180670977,1.305209295167744,1305.2092951677441,0.3565294294369996,356.52942943699964,52.20837180670977
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,2.678947368421053,spot_diameter,2.5,0.9807288593398399,0.39229154373593594,0.39229154373593594,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05776969836872885,57.76969836872885,1.4442424592182213,1444.2424592182213,0.39450756431181044,394.5075643118104,57.76969836872885
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,2.936842105263158,spot_diameter,2.5,1.0751408713391564,0.43005634853566255,0.43005634853566255,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06333102493074792,63.33102493074792,1.5832756232686982,1583.2756232686982,0.4324856991866212,432.4856991866212,63.33102493074792
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.1947368421052635,spot_diameter,2.5,1.169552883338473,0.4678211533353892,0.4678211533353892,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06889235149276701,68.892351492767,1.7223087873191754,1722.3087873191753,0.47046383406143205,470.46383406143207,68.892351492767
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.452631578947369,spot_diameter,2.5,1.2639648953377896,0.5055859581351159,0.5055859581351159,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0744536780547861,74.4536780547861,1.8613419513696525,1861.3419513696526,0.5084419689362429,508.4419689362429,74.4536780547861
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.710526315789474,spot_diameter,2.5,1.3583769073371061,0.5433507629348424,0.5433507629348424,0.49087385212340523,0.14726215563702155,147.26215563702155,0.08001500461680516,80.01500461680516,2.0003751154201295,2000.3751154201295,0.5464201038110537,546.4201038110537,80.01500461680516
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.9684210526315793,spot_diameter,2.5,1.4527889193364227,0.5811155677345691,0.5811155677345691,0.49087385212340523,0.14726215563702155,147.26215563702155,0.08557633117882425,85.57633117882425,2.1394082794706066,2139.4082794706064,0.5843982386858645,584.3982386858645,85.57633117882425
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,4.226315789473684,spot_diameter,2.5,1.5472009313357393,0.6188803725342957,0.6188803725342957,0.49087385212340523,0.14726215563702155,147.26215563702155,0.09113765774084334,91.13765774084334,2.2784414435210834,2278.4414435210833,0.6223763735606753,622.3763735606753,91.13765774084334
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,4.484210526315789,spot_diameter,2.5,1.6416129433350557,0.6566451773340223,0.6566451773340223,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0966989843028624,96.6989843028624,2.4174746075715605,2417.4746075715607,0.660354508435486,660.3545084354861,96.6989843028624
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,4.742105263157895,spot_diameter,2.5,1.7360249553343725,0.694409982133749,0.694409982133749,0.49087385212340523,0.14726215563702155,147.26215563702155,0.1022603108648815,102.2603108648815,2.5565077716220377,2556.5077716220376,0.698332643310297,698.3326433102969,102.2603108648815
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,5.0,spot_diameter,2.5,1.8304369673336889,0.7321747869334756,0.7321747869334756,0.49087385212340523,0.14726215563702155,147.26215563702155,0.10782163742690058,107.82163742690058,2.695540935672515,2695.540935672515,0.7363107781851077,736.3107781851077,107.82163742690058
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.1,spot_diameter,2.5,0.04157263620723972,0.016629054482895887,0.016629054482895887,0.49087385212340523,0.14726215563702155,147.26215563702155,0.002448830409356725,2.448830409356725,0.06122076023391813,61.22076023391813,0.014726215563702155,14.726215563702155,2.448830409356725
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.35789473684210527,spot_diameter,2.5,0.14878627695222635,0.05951451078089054,0.05951451078089054,0.49087385212340523,0.14726215563702155,147.26215563702155,0.008764235149276699,8.764235149276699,0.2191058787319175,219.1058787319175,0.05270435043851298,52.70435043851298,8.764235149276699
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.6157894736842106,spot_diameter,2.5,0.255999917697213,0.10239996707888518,0.10239996707888518,0.49087385212340523,0.14726215563702155,147.26215563702155,0.015079639889196673,15.079639889196674,0.3769909972299169,376.9909972299169,0.0906824853133238,90.68248531332381,15.079639889196674
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.8736842105263158,spot_diameter,2.5,0.36321355844219966,0.14528542337687986,0.14528542337687986,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02139504462911665,21.39504462911665,0.5348761157279163,534.8761157279163,0.12866062018813462,128.66062018813463,21.39504462911665
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.1315789473684212,spot_diameter,2.5,0.47042719918718634,0.18817087967487453,0.18817087967487453,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02771044936903663,27.710449369036628,0.6927612342259157,692.7612342259157,0.16663875506294548,166.63875506294548,27.710449369036628
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.3894736842105266,spot_diameter,2.5,0.5776408399321731,0.23105633597286923,0.23105633597286923,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03402585410895661,34.02585410895661,0.8506463527239152,850.6463527239152,0.2046168899377563,204.61688993775633,34.02585410895661
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.6473684210526318,spot_diameter,2.5,0.6848544806771596,0.27394179227086385,0.27394179227086385,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04034125884887658,40.34125884887658,1.0085314712219144,1008.5314712219144,0.24259502481256712,242.59502481256712,40.34125884887658
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.905263157894737,spot_diameter,2.5,0.7920681214221462,0.31682724856885847,0.31682724856885847,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04665666358879655,46.65666358879655,1.166416589719914,1166.4165897199139,0.28057315968737795,280.57315968737794,46.65666358879655
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,2.1631578947368424,spot_diameter,2.5,0.899281762167133,0.3597127048668532,0.3597127048668532,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05297206832871654,52.97206832871654,1.3243017082179134,1324.3017082179133,0.3185512945621888,318.5512945621888,52.97206832871654
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,2.421052631578948,spot_diameter,2.5,1.0064954029121196,0.4025981611648478,0.4025981611648478,0.49087385212340523,0.14726215563702155,147.26215563702155,0.059287473068636506,59.28747306863651,1.4821868267159128,1482.1868267159127,0.3565294294369996,356.52942943699964,59.28747306863651
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,2.678947368421053,spot_diameter,2.5,1.1137090436571062,0.4454836174628425,0.4454836174628425,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06560287780855648,65.60287780855647,1.6400719452139123,1640.0719452139124,0.39450756431181044,394.5075643118104,65.60287780855647
