throughput_kg_h,density_g_cm3,pipe_diameter_mm,pipe_tilt_deg_from_vertical,penetration_depth_mm,probe_diameter_mm,acquisition_time_s,throughput_g_s,pipe_area_cm2,superficial_velocity_cm_s,optical_mass_per_refresh_mg,crossing_time_s,n_refresh,effective_sample_mass_proxy_mg,passed_volume_cm3,passed_mass_mg
70,0.4,65.0,26.5,1.6,5.0,1.8,19.444444444444443,33.18307240354219,1.4649370172824028,12.566370614359174,0.3413116018650054,5.2737732622166495,66.27218934911242,0.5177514792899408,207.10059171597632
70,0.4,65.0,26.5,1.7,5.0,1.8,19.444444444444443,33.18307240354219,1.4649370172824028,13.351768777756622,0.3413116018650054,5.2737732622166495,70.41420118343194,0.5177514792899408,207.10059171597632
70,0.4,65.0,26.5,1.8,5.0,1.8,19.444444444444443,33.18307240354219,1.4649370172824028,14.13716694115407,0.3413116018650054,5.2737732622166495,74.55621301775147,0.5177514792899408,207.10059171597632
70,0.4,65.0,26.5,1.9,5.0,1.8,19.444444444444443,33.18307240354219,1.4649370172824028,14.922565104551516,0.3413116018650054,5.2737732622166495,78.698224852071,0.5177514792899408,207.10059171597632
70,0.4,65.0,26.5,2.0,5.0,1.8,19.444444444444443,33.18307240354219,1.4649370172824028,15.707963267948967,0.3413116018650054,5.2737732622166495,82.84023668639053,0.5177514792899408,207.10059171597632
75,0.4,65.0,26.5,0.1,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,0.7853981633974484,0.31855749507400505,5.650471352374982,4.437869822485207,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.2,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,1.5707963267948968,0.31855749507400505,5.650471352374982,8.875739644970414,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.3,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,2.356194490192345,0.31855749507400505,5.650471352374982,13.31360946745562,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.4,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,3.1415926535897936,0.31855749507400505,5.650471352374982,17.75147928994083,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.5,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,3.926990816987242,0.31855749507400505,5.650471352374982,22.189349112426033,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.6,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,4.71238898038469,0.31855749507400505,5.650471352374982,26.62721893491124,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.7,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,5.497787143782138,0.31855749507400505,5.650471352374982,31.065088757396445,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.8,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,6.283185307179587,0.31855749507400505,5.650471352374982,35.50295857988166,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,0.9,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,7.068583470577035,0.31855749507400505,5.650471352374982,39.94082840236687,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.0,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,7.853981633974484,0.31855749507400505,5.650471352374982,44.378698224852066,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.1,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,8.639379797371934,0.31855749507400505,5.650471352374982,48.816568047337284,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.2,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,9.42477796076938,0.31855749507400505,5.650471352374982,53.25443786982248,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.3,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,10.210176124166829,0.31855749507400505,5.650471352374982,57.69230769230769,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.4,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,10.995574287564276,0.31855749507400505,5.650471352374982,62.13017751479289,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.5,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,11.780972450961725,0.31855749507400505,5.650471352374982,66.56804733727812,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.6,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,12.566370614359174,0.31855749507400505,5.650471352374982,71.00591715976331,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.7,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,13.351768777756622,0.31855749507400505,5.650471352374982,75.44378698224851,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.8,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,14.13716694115407,0.31855749507400505,5.650471352374982,79.88165680473374,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,1.9,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,14.922565104551516,0.31855749507400505,5.650471352374982,84.31952662721892,0.5547337278106509,221.89349112426038
75,0.4,65.0,26.5,2.0,5.0,1.8,20.833333333333332,33.18307240354219,1.5695753756597173,15.707963267948967,0.31855749507400505,5.650471352374982,88.75739644970413,0.5547337278106509,221.89349112426038
80,0.4,65.0,26.5,0.1,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,0.7853981633974484,0.29864765163187973,6.027169442533315,4.733727810650889,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.2,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,1.5707963267948968,0.29864765163187973,6.027169442533315,9.467455621301777,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.3,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,2.356194490192345,0.29864765163187973,6.027169442533315,14.201183431952662,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.4,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,3.1415926535897936,0.29864765163187973,6.027169442533315,18.934911242603555,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.5,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,3.926990816987242,0.29864765163187973,6.027169442533315,23.66863905325444,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.6,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,4.71238898038469,0.29864765163187973,6.027169442533315,28.402366863905325,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.7,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,5.497787143782138,0.29864765163187973,6.027169442533315,33.13609467455621,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.8,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,6.283185307179587,0.29864765163187973,6.027169442533315,37.86982248520711,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,0.9,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,7.068583470577035,0.29864765163187973,6.027169442533315,42.60355029585799,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.0,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,7.853981633974484,0.29864765163187973,6.027169442533315,47.33727810650888,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.1,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,8.639379797371934,0.29864765163187973,6.027169442533315,52.07100591715977,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.2,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,9.42477796076938,0.29864765163187973,6.027169442533315,56.80473372781065,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.3,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,10.210176124166829,0.29864765163187973,6.027169442533315,61.53846153846155,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.4,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,10.995574287564276,0.29864765163187973,6.027169442533315,66.27218934911242,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.5,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,11.780972450961725,0.29864765163187973,6.027169442533315,71.00591715976331,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.6,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,12.566370614359174,0.29864765163187973,6.027169442533315,75.73964497041422,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.7,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,13.351768777756622,0.29864765163187973,6.027169442533315,80.4733727810651,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.8,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,14.13716694115407,0.29864765163187973,6.027169442533315,85.20710059171599,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,1.9,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,14.922565104551516,0.29864765163187973,6.027169442533315,89.94082840236686,0.591715976331361,236.6863905325444
80,0.4,65.0,26.5,2.0,5.0,1.8,22.22222222222222,33.18307240354219,1.6742137340370318,15.707963267948967,0.29864765163187973,6.027169442533315,94.67455621301777,0.591715976331361,236.6863905325444
85,0.4,65.0,26.5,0.1,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,0.7853981633974484,0.2810801427123574,6.403867532691647,5.029585798816569,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.2,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,1.5707963267948968,0.2810801427123574,6.403867532691647,10.059171597633139,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.3,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,2.356194490192345,0.2810801427123574,6.403867532691647,15.088757396449706,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.4,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,3.1415926535897936,0.2810801427123574,6.403867532691647,20.118343195266277,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.5,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,3.926990816987242,0.2810801427123574,6.403867532691647,25.147928994082843,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.6,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,4.71238898038469,0.2810801427123574,6.403867532691647,30.177514792899412,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.7,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,5.497787143782138,0.2810801427123574,6.403867532691647,35.20710059171598,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.8,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,6.283185307179587,0.2810801427123574,6.403867532691647,40.236686390532554,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,0.9,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,7.068583470577035,0.2810801427123574,6.403867532691647,45.266272189349124,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.0,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,7.853981633974484,0.2810801427123574,6.403867532691647,50.295857988165686,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.1,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,8.639379797371934,0.2810801427123574,6.403867532691647,55.32544378698227,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.2,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,9.42477796076938,0.2810801427123574,6.403867532691647,60.355029585798825,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.3,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,10.210176124166829,0.2810801427123574,6.403867532691647,65.3846153846154,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.4,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,10.995574287564276,0.2810801427123574,6.403867532691647,70.41420118343196,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.5,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,11.780972450961725,0.2810801427123574,6.403867532691647,75.44378698224853,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.6,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,12.566370614359174,0.2810801427123574,6.403867532691647,80.47337278106511,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.7,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,13.351768777756622,0.2810801427123574,6.403867532691647,85.50295857988166,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.8,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,14.13716694115407,0.2810801427123574,6.403867532691647,90.53254437869825,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,1.9,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,14.922565104551516,0.2810801427123574,6.403867532691647,95.5621301775148,0.628698224852071,251.4792899408284
85,0.4,65.0,26.5,2.0,5.0,1.8,23.61111111111111,33.18307240354219,1.7788520924143463,15.707963267948967,0.2810801427123574,6.403867532691647,100.59171597633137,0.628698224852071,251.4792899408284
90,0.4,65.0,26.5,0.1,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,0.7853981633974484,0.26546457922833755,6.780565622849979,5.325443786982249,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.2,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,1.5707963267948968,0.26546457922833755,6.780565622849979,10.650887573964498,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.3,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,2.356194490192345,0.26546457922833755,6.780565622849979,15.976331360946745,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.4,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,3.1415926535897936,0.26546457922833755,6.780565622849979,21.301775147928996,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.5,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,3.926990816987242,0.26546457922833755,6.780565622849979,26.627218934911244,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.6,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,4.71238898038469,0.26546457922833755,6.780565622849979,31.95266272189349,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.7,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,5.497787143782138,0.26546457922833755,6.780565622849979,37.27810650887574,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.8,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,6.283185307179587,0.26546457922833755,6.780565622849979,42.60355029585799,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,0.9,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,7.068583470577035,0.26546457922833755,6.780565622849979,47.92899408284024,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.0,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,7.853981633974484,0.26546457922833755,6.780565622849979,53.25443786982249,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.1,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,8.639379797371934,0.26546457922833755,6.780565622849979,58.57988165680475,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.2,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,9.42477796076938,0.26546457922833755,6.780565622849979,63.90532544378698,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.3,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,10.210176124166829,0.26546457922833755,6.780565622849979,69.23076923076924,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.4,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,10.995574287564276,0.26546457922833755,6.780565622849979,74.55621301775147,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.5,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,11.780972450961725,0.26546457922833755,6.780565622849979,79.88165680473374,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.6,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,12.566370614359174,0.26546457922833755,6.780565622849979,85.20710059171599,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.7,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,13.351768777756622,0.26546457922833755,6.780565622849979,90.53254437869823,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.8,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,14.13716694115407,0.26546457922833755,6.780565622849979,95.85798816568048,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,1.9,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,14.922565104551516,0.26546457922833755,6.780565622849979,101.18343195266272,0.6656804733727811,266.27218934911247
90,0.4,65.0,26.5,2.0,5.0,1.8,25.0,33.18307240354219,1.8834904507916608,15.707963267948967,0.26546457922833755,6.780565622849979,106.50887573964498,0.6656804733727811,266.27218934911247
95,0.4,65.0,26.5,0.1,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,0.7853981633974484,0.2514927592689513,7.157263713008312,5.621301775147931,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.2,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,1.5707963267948968,0.2514927592689513,7.157263713008312,11.242603550295861,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.3,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,2.356194490192345,0.2514927592689513,7.157263713008312,16.86390532544379,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.4,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,3.1415926535897936,0.2514927592689513,7.157263713008312,22.485207100591722,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.5,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,3.926990816987242,0.2514927592689513,7.157263713008312,28.106508875739653,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.6,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,4.71238898038469,0.2514927592689513,7.157263713008312,33.72781065088758,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.7,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,5.497787143782138,0.2514927592689513,7.157263713008312,39.349112426035504,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.8,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,6.283185307179587,0.2514927592689513,7.157263713008312,44.970414201183445,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,0.9,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,7.068583470577035,0.2514927592689513,7.157263713008312,50.59171597633137,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.0,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,7.853981633974484,0.2514927592689513,7.157263713008312,56.213017751479306,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.1,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,8.639379797371934,0.2514927592689513,7.157263713008312,61.83431952662724,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.2,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,9.42477796076938,0.2514927592689513,7.157263713008312,67.45562130177515,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.3,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,10.210176124166829,0.2514927592689513,7.157263713008312,73.0769230769231,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.4,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,10.995574287564276,0.2514927592689513,7.157263713008312,78.69822485207101,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.5,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,11.780972450961725,0.2514927592689513,7.157263713008312,84.31952662721895,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.6,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,12.566370614359174,0.2514927592689513,7.157263713008312,89.94082840236689,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.7,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,13.351768777756622,0.2514927592689513,7.157263713008312,95.56213017751482,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.8,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,14.13716694115407,0.2514927592689513,7.157263713008312,101.18343195266274,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,1.9,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,14.922565104551516,0.2514927592689513,7.157263713008312,106.80473372781067,0.7026627218934912,281.0650887573965
95,0.4,65.0,26.5,2.0,5.0,1.8,26.38888888888889,33.18307240354219,1.9881288091689753,15.707963267948967,0.2514927592689513,7.157263713008312,112.42603550295861,0.7026627218934912,281.0650887573965
100,0.4,65.0,26.5,0.1,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,0.7853981633974484,0.23891812130550374,7.533961803166644,5.917159763313611,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.2,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,1.5707963267948968,0.23891812130550374,7.533961803166644,11.834319526627223,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.3,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,2.356194490192345,0.23891812130550374,7.533961803166644,17.75147928994083,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.4,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,3.1415926535897936,0.23891812130550374,7.533961803166644,23.668639053254445,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.5,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,3.926990816987242,0.23891812130550374,7.533961803166644,29.58579881656805,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.6,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,4.71238898038469,0.23891812130550374,7.533961803166644,35.50295857988166,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.7,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,5.497787143782138,0.23891812130550374,7.533961803166644,41.42011834319527,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.8,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,6.283185307179587,0.23891812130550374,7.533961803166644,47.33727810650889,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,0.9,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,7.068583470577035,0.23891812130550374,7.533961803166644,53.254437869822496,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.0,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,7.853981633974484,0.23891812130550374,7.533961803166644,59.1715976331361,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.1,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,8.639379797371934,0.23891812130550374,7.533961803166644,65.08875739644974,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.2,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,9.42477796076938,0.23891812130550374,7.533961803166644,71.00591715976331,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.3,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,10.210176124166829,0.23891812130550374,7.533961803166644,76.92307692307695,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.4,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,10.995574287564276,0.23891812130550374,7.533961803166644,82.84023668639054,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.5,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,11.780972450961725,0.23891812130550374,7.533961803166644,88.75739644970415,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.6,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,12.566370614359174,0.23891812130550374,7.533961803166644,94.67455621301778,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.7,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,13.351768777756622,0.23891812130550374,7.533961803166644,100.59171597633137,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.8,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,14.13716694115407,0.23891812130550374,7.533961803166644,106.50887573964499,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,1.9,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,14.922565104551516,0.23891812130550374,7.533961803166644,112.42603550295858,0.7396449704142013,295.8579881656805
100,0.4,65.0,26.5,2.0,5.0,1.8,27.77777777777778,33.18307240354219,2.09276716754629,15.707963267948967,0.23891812130550374,7.533961803166644,118.3431952662722,0.7396449704142013,295.8579881656805
40,0.5,65.0,26.5,0.1,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,0.9817477042468105,0.7466191290796994,2.4108677770133253,2.3668639053254434,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.2,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,1.963495408493621,0.7466191290796994,2.4108677770133253,4.733727810650887,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.3,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,2.945243112740431,0.7466191290796994,2.4108677770133253,7.100591715976329,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.4,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,3.926990816987242,0.7466191290796994,2.4108677770133253,9.467455621301774,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.5,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,4.908738521234052,0.7466191290796994,2.4108677770133253,11.834319526627217,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.6,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,5.890486225480862,0.7466191290796994,2.4108677770133253,14.201183431952659,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.7,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,6.872233929727671,0.7466191290796994,2.4108677770133253,16.5680473372781,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.8,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,7.853981633974484,0.7466191290796994,2.4108677770133253,18.934911242603548,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,0.9,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,8.835729338221293,0.7466191290796994,2.4108677770133253,21.30177514792899,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,1.0,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,9.817477042468104,0.7466191290796994,2.4108677770133253,23.668639053254434,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,1.1,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,10.799224746714915,0.7466191290796994,2.4108677770133253,26.035502958579876,0.23668639053254437,118.34319526627219
40,0.5,65.0,26.5,1.2,5.0,1.8,11.11111111111111,33.18307240354219,0.6696854936148127,11.780972450961723,0.7466191290796994,2.4108677770133253,28.402366863905318,0.23668639053254437,118.34319526627219
