setup,pipe_diameter_cm,pipe_area_cm2,probe_window_diameter_cm,probe_window_area_cm2,measurement_depth_cm,bulk_density_g_per_cm3,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,axial_length_model,axial_sampling_length_cm,advance_dz_cm_per_acq,refresh_fraction_per_acq,probe_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,new_mass_g_per_acq,new_mass_mg_per_acq,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,effective_sample_size_mg
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.1,window_diameter,0.5,0.04157263620723972,0.08314527241447944,0.019634954084936207,0.005890486225480862,5.890486225480862,0.0004897660818713451,0.48976608187134507,0.002448830409356725,2.448830409356725,0.0005890486225480862,0.5890486225480862,0.48976608187134507
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.35789473684210527,window_diameter,0.5,0.14878627695222635,0.2975725539044527,0.019634954084936207,0.005890486225480862,5.890486225480862,0.0017528470298553399,1.7528470298553398,0.0087642351492767,8.7642351492767,0.002108174017540519,2.108174017540519,1.7528470298553398
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.6157894736842106,window_diameter,0.5,0.255999917697213,0.511999835394426,0.019634954084936207,0.005890486225480862,5.890486225480862,0.0030159279778393345,3.0159279778393344,0.015079639889196675,15.079639889196676,0.003627299412532952,3.627299412532952,3.0159279778393344
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,0.8736842105263158,window_diameter,0.5,0.36321355844219966,0.7264271168843993,0.019634954084936207,0.005890486225480862,5.890486225480862,0.00427900892582333,4.27900892582333,0.02139504462911665,21.39504462911665,0.005146424807525384,5.146424807525384,4.27900892582333
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.1315789473684212,window_diameter,0.5,0.47042719918718634,0.9408543983743727,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005542089873807325,5.542089873807325,0.02771044936903663,27.710449369036628,0.006665550202517819,6.665550202517819,5.542089873807325
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.3894736842105266,window_diameter,0.5,0.5776408399321731,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.03402585410895661,34.02585410895661,0.008184675597510252,8.184675597510251,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.6473684210526318,window_diameter,0.5,0.6848544806771596,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.04034125884887658,40.34125884887658,0.009703800992502684,9.703800992502684,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,1.905263157894737,window_diameter,0.5,0.7920681214221462,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.046656663588796554,46.656663588796555,0.011222926387495117,11.222926387495116,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,2.1631578947368424,window_diameter,0.5,0.899281762167133,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.05297206832871653,52.97206832871653,0.01274205178248755,12.74205178248755,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,2.421052631578948,window_diameter,0.5,1.0064954029121196,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.05928747306863651,59.287473068636515,0.014261177177479984,14.261177177479984,5.890486225480862
