setup,penetration_depth_mm,penetration_depth_m,penetration_depth_cm,bulk_density_g_cm3,bulk_density_g_per_cm3,bulk_density_kg_m3,probe_diameter_mm,probe_area_m2,illuminated_area_cm2,static_sampled_volume_m3,static_sampled_volume_mm3,spoon_sample_volume_cm3,static_sampled_mass_kg,static_sampled_mass_g,static_sampled_mass_mg,n_subscans,integration_time_ms,acquisition_time_s,total_spectral_acquisition_time_s,spoon_interval_s,flip_frequency_hz,spoons_contributing,effective_sampled_mass_kg,effective_sample_size_g,effective_sampled_mass_mg,effective_sample_size_mg
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,1.0,1.0,3.84,1.809557368467721e-05,0.018095573684677208,18.09557368467721,18.09557368467721
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,2.0,0.5,1.92,9.047786842338604e-06,0.009047786842338604,9.047786842338605,9.047786842338605
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,6.031857894892403e-06,0.006031857894892403,6.031857894892403,6.031857894892403
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,4.0,0.25,0.96,4.523893421169302e-06,0.004523893421169302,4.523893421169302,4.523893421169302
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,5.0,0.2,0.768,3.6191147369354415e-06,0.0036191147369354416,3.6191147369354417,3.6191147369354417
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,256,15.0,3.84,3.84,1.0,1.0,3.84,2.2619467105846507e-05,0.022619467105846506,22.619467105846507,22.619467105846507
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,256,15.0,3.84,3.84,2.0,0.5,1.92,1.1309733552923253e-05,0.011309733552923253,11.309733552923253,11.309733552923253
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,7.539822368615503e-06,0.007539822368615503,7.5398223686155035,7.5398223686155035
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,256,15.0,3.84,3.84,4.0,0.25,0.96,5.654866776461627e-06,0.0056548667764616265,5.654866776461627,5.654866776461627
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,256,15.0,3.84,3.84,5.0,0.2,0.768,4.523893421169302e-06,0.004523893421169302,4.523893421169302,4.523893421169302
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,1.0,1.0,3.84,2.714336052701581e-05,0.02714336052701581,27.143360527015812,27.143360527015812
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,2.0,0.5,1.92,1.3571680263507906e-05,0.013571680263507906,13.571680263507906,13.571680263507906
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,9.047786842338604e-06,0.009047786842338604,9.047786842338605,9.047786842338605
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,4.0,0.25,0.96,6.785840131753953e-06,0.006785840131753953,6.785840131753953,6.785840131753953
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,5.0,0.2,0.768,5.428672105403162e-06,0.005428672105403163,5.428672105403162,5.428672105403162
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,256,15.0,3.84,3.84,1.0,1.0,3.84,2.111150263212341e-05,0.02111150263212341,21.11150263212341,21.11150263212341
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,256,15.0,3.84,3.84,2.0,0.5,1.92,1.0555751316061705e-05,0.010555751316061705,10.555751316061706,10.555751316061706
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,7.037167544041137e-06,0.007037167544041137,7.037167544041138,7.037167544041138
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,256,15.0,3.84,3.84,4.0,0.25,0.96,5.277875658030853e-06,0.0052778756580308525,5.277875658030853,5.277875658030853
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,256,15.0,3.84,3.84,5.0,0.2,0.768,4.222300526424682e-06,0.004222300526424682,4.222300526424681,4.222300526424681
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,256,15.0,3.84,3.84,1.0,1.0,3.84,2.6389378290154265e-05,0.026389378290154263,26.389378290154262,26.389378290154262
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,256,15.0,3.84,3.84,2.0,0.5,1.92,1.3194689145077132e-05,0.013194689145077132,13.194689145077131,13.194689145077131
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,8.796459430051422e-06,0.008796459430051421,8.79645943005142,8.79645943005142
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,256,15.0,3.84,3.84,4.0,0.25,0.96,6.597344572538566e-06,0.006597344572538566,6.5973445725385655,6.5973445725385655
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,256,15.0,3.84,3.84,5.0,0.2,0.768,5.277875658030853e-06,0.0052778756580308525,5.277875658030853,5.277875658030853
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,256,15.0,3.84,3.84,1.0,1.0,3.84,3.166725394818512e-05,0.03166725394818512,31.66725394818512,31.66725394818512
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,256,15.0,3.84,3.84,2.0,0.5,1.92,1.583362697409256e-05,0.01583362697409256,15.83362697409256,15.83362697409256
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.0555751316061707e-05,0.010555751316061707,10.555751316061707,10.555751316061707
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,256,15.0,3.84,3.84,4.0,0.25,0.96,7.91681348704628e-06,0.00791681348704628,7.91681348704628,7.91681348704628
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,256,15.0,3.84,3.84,5.0,0.2,0.768,6.3334507896370235e-06,0.006333450789637023,6.333450789637023,6.333450789637023
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,256,15.0,3.84,3.84,1.0,1.0,3.84,2.412743157956961e-05,0.02412743157956961,24.12743157956961,24.12743157956961
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,256,15.0,3.84,3.84,2.0,0.5,1.92,1.2063715789784805e-05,0.012063715789784804,12.063715789784805,12.063715789784805
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,8.04247719318987e-06,0.00804247719318987,8.04247719318987,8.04247719318987
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,256,15.0,3.84,3.84,4.0,0.25,0.96,6.031857894892402e-06,0.006031857894892402,6.031857894892402,6.031857894892402
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,256,15.0,3.84,3.84,5.0,0.2,0.768,4.825486315913922e-06,0.004825486315913921,4.825486315913921,4.825486315913921
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,256,15.0,3.84,3.84,1.0,1.0,3.84,3.015928947446201e-05,0.03015928947446201,30.15928947446201,30.15928947446201
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,256,15.0,3.84,3.84,2.0,0.5,1.92,1.5079644737231005e-05,0.015079644737231005,15.079644737231005,15.079644737231005
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.0053096491487337e-05,0.010053096491487336,10.053096491487336,10.053096491487336
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,256,15.0,3.84,3.84,4.0,0.25,0.96,7.5398223686155025e-06,0.0075398223686155025,7.539822368615503,7.539822368615503
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,256,15.0,3.84,3.84,5.0,0.2,0.768,6.031857894892402e-06,0.006031857894892402,6.031857894892402,6.031857894892402
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,256,15.0,3.84,3.84,1.0,1.0,3.84,3.619114736935442e-05,0.036191147369354415,36.19114736935442,36.19114736935442
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,256,15.0,3.84,3.84,2.0,0.5,1.92,1.809557368467721e-05,0.018095573684677208,18.09557368467721,18.09557368467721
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.2063715789784806e-05,0.012063715789784806,12.063715789784807,12.063715789784807
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,256,15.0,3.84,3.84,4.0,0.25,0.96,9.047786842338604e-06,0.009047786842338604,9.047786842338605,9.047786842338605
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,256,15.0,3.84,3.84,5.0,0.2,0.768,7.238229473870883e-06,0.007238229473870883,7.2382294738708834,7.2382294738708834
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,1.0,1.0,3.84,2.714336052701581e-05,0.02714336052701581,27.143360527015812,27.143360527015812
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,2.0,0.5,1.92,1.3571680263507906e-05,0.013571680263507906,13.571680263507906,13.571680263507906
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,9.047786842338604e-06,0.009047786842338604,9.047786842338605,9.047786842338605
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,4.0,0.25,0.96,6.785840131753953e-06,0.006785840131753953,6.785840131753953,6.785840131753953
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,256,15.0,3.84,3.84,5.0,0.2,0.768,5.428672105403162e-06,0.005428672105403163,5.428672105403162,5.428672105403162
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,256,15.0,3.84,3.84,1.0,1.0,3.84,3.3929200658769765e-05,0.03392920065876977,33.929200658769766,33.929200658769766
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,256,15.0,3.84,3.84,2.0,0.5,1.92,1.6964600329384882e-05,0.016964600329384884,16.964600329384883,16.964600329384883
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.1309733552923255e-05,0.011309733552923255,11.309733552923255,11.309733552923255
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,256,15.0,3.84,3.84,4.0,0.25,0.96,8.482300164692441e-06,0.008482300164692442,8.482300164692441,8.482300164692441
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,256,15.0,3.84,3.84,5.0,0.2,0.768,6.785840131753953e-06,0.006785840131753953,6.785840131753953,6.785840131753953
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,256,15.0,3.84,3.84,1.0,1.0,3.84,4.0715040790523715e-05,0.04071504079052372,40.715040790523716,40.715040790523716
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,256,15.0,3.84,3.84,2.0,0.5,1.92,2.0357520395261858e-05,0.02035752039526186,20.357520395261858,20.357520395261858
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.3571680263507907e-05,0.013571680263507907,13.571680263507908,13.571680263507908
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,256,15.0,3.84,3.84,4.0,0.25,0.96,1.0178760197630929e-05,0.01017876019763093,10.178760197630929,10.178760197630929
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,256,15.0,3.84,3.84,5.0,0.2,0.768,8.143008158104744e-06,0.008143008158104745,8.143008158104745,8.143008158104745
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,256,15.0,3.84,3.84,1.0,1.0,3.84,3.0159289474462017e-05,0.030159289474462017,30.159289474462017,30.159289474462017
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,256,15.0,3.84,3.84,2.0,0.5,1.92,1.5079644737231008e-05,0.015079644737231009,15.079644737231009,15.079644737231009
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.005309649148734e-05,0.01005309649148734,10.05309649148734,10.05309649148734
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,256,15.0,3.84,3.84,4.0,0.25,0.96,7.539822368615504e-06,0.007539822368615504,7.539822368615504,7.539822368615504
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,256,15.0,3.84,3.84,5.0,0.2,0.768,6.031857894892404e-06,0.006031857894892404,6.031857894892404,6.031857894892404
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,256,15.0,3.84,3.84,1.0,1.0,3.84,3.7699111843077517e-05,0.03769911184307752,37.69911184307752,37.69911184307752
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,256,15.0,3.84,3.84,2.0,0.5,1.92,1.8849555921538758e-05,0.01884955592153876,18.84955592153876,18.84955592153876
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.2566370614359173e-05,0.012566370614359173,12.566370614359172,12.566370614359172
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,256,15.0,3.84,3.84,4.0,0.25,0.96,9.424777960769379e-06,0.00942477796076938,9.42477796076938,9.42477796076938
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,256,15.0,3.84,3.84,5.0,0.2,0.768,7.539822368615503e-06,0.007539822368615503,7.5398223686155035,7.5398223686155035
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,256,15.0,3.84,3.84,1.0,1.0,3.84,4.523893421169302e-05,0.04523893421169302,45.23893421169302,45.23893421169302
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,256,15.0,3.84,3.84,2.0,0.5,1.92,2.261946710584651e-05,0.02261946710584651,22.61946710584651,22.61946710584651
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.5079644737231008e-05,0.015079644737231009,15.079644737231009,15.079644737231009
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,256,15.0,3.84,3.84,4.0,0.25,0.96,1.1309733552923255e-05,0.011309733552923255,11.309733552923255,11.309733552923255
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,256,15.0,3.84,3.84,5.0,0.2,0.768,9.047786842338604e-06,0.009047786842338604,9.047786842338605,9.047786842338605
B,1.1,0.0011,0.11000000000000001,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,2.159844949342983e-08,21.59844949342983,0.02159844949342983,8.639379797371932e-06,0.008639379797371931,8.639379797371932,256,15.0,3.84,3.84,1.0,1.0,3.84,3.317521842190822e-05,0.033175218421908216,33.17521842190822,33.17521842190822
B,1.1,0.0011,0.11000000000000001,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,2.159844949342983e-08,21.59844949342983,0.02159844949342983,8.639379797371932e-06,0.008639379797371931,8.639379797371932,256,15.0,3.84,3.84,2.0,0.5,1.92,1.658760921095411e-05,0.016587609210954108,16.58760921095411,16.58760921095411
B,1.1,0.0011,0.11000000000000001,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,2.159844949342983e-08,21.59844949342983,0.02159844949342983,8.639379797371932e-06,0.008639379797371931,8.639379797371932,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,1.1058406140636074e-05,0.011058406140636074,11.058406140636073,11.058406140636073
