setup,pipe_diameter_cm,pipe_area_cm2,total_rig_height_cm,maintained_fill_fraction,filled_height_cm,probe_height_from_bottom_cm,probe_submergence_cm,probe_is_covered,coverage_factor,nir_spot_diameter_cm,nir_spot_area_cm2,measurement_depth_cm,bulk_density_g_per_cm3,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,axial_length_model,axial_sampling_length_cm,advance_dz_cm_per_acq,raw_refresh_fraction_per_acq,refresh_fraction_per_acq,probe_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,new_mass_g_per_acq,new_mass_mg_per_acq,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,effective_sample_size_mg,sweep_type
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,1.0,spot_diameter,2.5,0.28542406948254134,0.11416962779301654,0.11416962779301654,0.49087385212340523,0.14726215563702155,147.26215563702155,0.016812865497076022,16.81286549707602,0.4203216374269006,420.3216374269006,0.14726215563702155,147.26215563702155,16.81286549707602,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,1.2105263157894737,spot_diameter,2.5,0.34551334726833954,0.13820533890733583,0.13820533890733583,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0203524161280394,20.3524161280394,0.5088104032009849,508.8104032009849,0.17826471471849978,178.2647147184998,20.3524161280394,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,1.4210526315789473,spot_diameter,2.5,0.4056026250541377,0.16224105002165506,0.16224105002165506,0.49087385212340523,0.14726215563702155,147.26215563702155,0.023891966759002767,23.891966759002766,0.5972991689750693,597.2991689750693,0.209267273799978,209.267273799978,23.891966759002766,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,1.631578947368421,spot_diameter,2.5,0.4656919028399359,0.18627676113597436,0.18627676113597436,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02743151738996614,27.431517389966142,0.6857879347491536,685.7879347491536,0.2402698328814562,240.2698328814562,27.431517389966142,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,1.8421052631578947,spot_diameter,2.5,0.5257811806257341,0.21031247225029365,0.21031247225029365,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03097106802092952,30.97106802092952,0.7742767005232379,774.276700523238,0.27127239196293446,271.2723919629345,30.97106802092952,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,2.052631578947368,spot_diameter,2.5,0.5858704584115322,0.23434818336461288,0.23434818336461288,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03451061865189289,34.510618651892884,0.8627654662973222,862.7654662973222,0.3022749510444126,302.2749510444126,34.510618651892884,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,2.263157894736842,spot_diameter,2.5,0.6459597361973304,0.2583838944789322,0.2583838944789322,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03805016928285626,38.05016928285626,0.9512542320714066,951.2542320714066,0.33327751012589085,333.27751012589084,38.05016928285626,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,2.473684210526316,spot_diameter,2.5,0.7060490139831286,0.2824196055932514,0.2824196055932514,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04158971991381963,41.58971991381963,1.039742997845491,1039.7429978454911,0.3642800692073691,364.2800692073691,41.58971991381963,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,2.6842105263157894,spot_diameter,2.5,0.7661382917689268,0.3064553167075707,0.3064553167075707,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04512927054478301,45.12927054478301,1.1282317636195753,1128.2317636195753,0.3952826282888473,395.2826282888473,45.12927054478301,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,2.894736842105263,spot_diameter,2.5,0.8262275695547249,0.33049102782188994,0.33049102782188994,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04866882117574638,48.66882117574637,1.2167205293936594,1216.7205293936595,0.4262851873703255,426.2851873703255,48.66882117574637,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,3.1052631578947367,spot_diameter,2.5,0.8863168473405231,0.35452673893620923,0.35452673893620923,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05220837180670975,52.20837180670975,1.3052092951677439,1305.209295167744,0.45728774645180376,457.28774645180374,52.20837180670975,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,3.3157894736842106,spot_diameter,2.5,0.9464061251263213,0.3785624500505285,0.3785624500505285,0.49087385212340523,0.14726215563702155,147.26215563702155,0.055747922437673125,55.747922437673125,1.3936980609418284,1393.6980609418283,0.488290305533282,488.29030553328204,55.747922437673125,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,3.526315789473684,spot_diameter,2.5,1.0064954029121194,0.40259816116484776,0.40259816116484776,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0592874730686365,59.2874730686365,1.4821868267159126,1482.1868267159127,0.5192928646147602,519.2928646147602,59.2874730686365,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,3.7368421052631575,spot_diameter,2.5,1.0665846806979176,0.42663387227916705,0.42663387227916705,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06282702369959987,62.82702369959988,1.5706755924899969,1570.675592489997,0.5502954236962384,550.2954236962385,62.82702369959988,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,3.9473684210526314,spot_diameter,2.5,1.1266739584837158,0.4506695833934863,0.4506695833934863,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06636657433056324,66.36657433056324,1.6591643582640812,1659.164358264081,0.5812979827777166,581.2979827777166,66.36657433056324,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,4.157894736842105,spot_diameter,2.5,1.186763236269514,0.4747052945078056,0.4747052945078056,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06990612496152662,69.90612496152663,1.7476531240381656,1747.6531240381657,0.6123005418591949,612.3005418591949,69.90612496152663,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,4.368421052631579,spot_diameter,2.5,1.2468525140553122,0.49874100562212487,0.49874100562212487,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07344567559248999,73.44567559248999,1.83614188981225,1836.14188981225,0.6433031009406731,643.3031009406731,73.44567559248999,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,4.578947368421052,spot_diameter,2.5,1.3069417918411101,0.5227767167364441,0.5227767167364441,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07698522622345336,76.98522622345335,1.9246306555863342,1924.6306555863341,0.6743056600221513,674.3056600221513,76.98522622345335,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,4.789473684210526,spot_diameter,2.5,1.3670310696269083,0.5468124278507633,0.5468124278507633,0.49087385212340523,0.14726215563702155,147.26215563702155,0.08052477685441672,80.52477685441673,2.013119421360418,2013.1194213604183,0.7053082191036294,705.3082191036294,80.52477685441673,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,24.210526315789473,3600.0,6.7251461988304095,22.417153996101366,derived_from_throughput,0.28542406948254134,2.8542406948254135,5.0,spot_diameter,2.5,1.4271203474127068,0.5708481389650827,0.5708481389650827,0.49087385212340523,0.14726215563702155,147.26215563702155,0.08406432748538012,84.06432748538012,2.101608187134503,2101.608187134503,0.7363107781851077,736.3107781851077,84.06432748538012,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,1.0,spot_diameter,2.5,0.3412679091639081,0.13650716366556323,0.13650716366556323,0.49087385212340523,0.14726215563702155,147.26215563702155,0.020102339181286545,20.102339181286546,0.5025584795321637,502.5584795321637,0.14726215563702155,147.26215563702155,20.102339181286546,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,1.2105263157894737,spot_diameter,2.5,0.41311378477736244,0.16524551391094497,0.16524551391094497,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02433441058787319,24.334410587873187,0.6083602646968297,608.3602646968297,0.17826471471849978,178.2647147184998,24.334410587873187,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,1.4210526315789473,spot_diameter,2.5,0.4849596603908167,0.19398386415632668,0.19398386415632668,0.49087385212340523,0.14726215563702155,147.26215563702155,0.028566481994459825,28.566481994459824,0.7141620498614958,714.1620498614958,0.209267273799978,209.267273799978,28.566481994459824,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,1.631578947368421,spot_diameter,2.5,0.5568055360042711,0.22272221440170842,0.22272221440170842,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03279855340104647,32.79855340104647,0.8199638350261618,819.9638350261617,0.2402698328814562,240.2698328814562,32.79855340104647,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,1.8421052631578947,spot_diameter,2.5,0.6286514116177254,0.25146056464709016,0.25146056464709016,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03703062480763311,37.03062480763311,0.9257656201908279,925.7656201908279,0.27127239196293446,271.2723919629345,37.03062480763311,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,2.052631578947368,spot_diameter,2.5,0.7004972872311797,0.28019891489247184,0.28019891489247184,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04126269621421975,41.262696214219744,1.0315674053554937,1031.5674053554937,0.3022749510444126,302.2749510444126,41.262696214219744,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,2.263157894736842,spot_diameter,2.5,0.7723431628446341,0.30893726513785363,0.30893726513785363,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0454947676208064,45.4947676208064,1.13736919052016,1137.36919052016,0.33327751012589085,333.27751012589084,45.4947676208064,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,2.473684210526316,spot_diameter,2.5,0.8441890384580885,0.3376756153832354,0.3376756153832354,0.49087385212340523,0.14726215563702155,147.26215563702155,0.049726839027393034,49.726839027393034,1.2431709756848262,1243.170975684826,0.3642800692073691,364.2800692073691,49.726839027393034,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,2.6842105263157894,spot_diameter,2.5,0.9160349140715427,0.36641396562861706,0.36641396562861706,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05395891043397967,53.95891043397967,1.348972760849492,1348.9727608494918,0.3952826282888473,395.2826282888473,53.95891043397967,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,2.894736842105263,spot_diameter,2.5,0.987880789684997,0.3951523158739988,0.3951523158739988,0.49087385212340523,0.14726215563702155,147.26215563702155,0.058190981840566314,58.190981840566316,1.454774546014158,1454.774546014158,0.4262851873703255,426.2851873703255,58.190981840566316,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,3.1052631578947367,spot_diameter,2.5,1.0597266652984514,0.42389066611938053,0.42389066611938053,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06242305324715296,62.42305324715296,1.560576331178824,1560.5763311788241,0.45728774645180376,457.28774645180374,62.42305324715296,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,3.3157894736842106,spot_diameter,2.5,1.1315725409119057,0.45262901636476227,0.45262901636476227,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0666551246537396,66.6551246537396,1.6663781163434903,1666.3781163434903,0.488290305533282,488.29030553328204,66.6551246537396,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,3.526315789473684,spot_diameter,2.5,1.20341841652536,0.481367366610144,0.481367366610144,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07088719606032624,70.88719606032625,1.772179901508156,1772.179901508156,0.5192928646147602,519.2928646147602,70.88719606032625,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,3.7368421052631575,spot_diameter,2.5,1.2752642921388142,0.5101057168555256,0.5101057168555256,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07511926746691286,75.11926746691286,1.877981686672822,1877.981686672822,0.5502954236962384,550.2954236962385,75.11926746691286,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,3.9473684210526314,spot_diameter,2.5,1.3471101677522688,0.5388440671009075,0.5388440671009075,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07935133887349952,79.35133887349951,1.9837834718374883,1983.7834718374884,0.5812979827777166,581.2979827777166,79.35133887349951,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,4.157894736842105,spot_diameter,2.5,1.4189560433657231,0.5675824173462892,0.5675824173462892,0.49087385212340523,0.14726215563702155,147.26215563702155,0.08358341028008616,83.58341028008616,2.0895852570021543,2089.5852570021543,0.6123005418591949,612.3005418591949,83.58341028008616,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,4.368421052631579,spot_diameter,2.5,1.4908019189791775,0.596320767591671,0.596320767591671,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0878154816866728,87.8154816866728,2.1953870421668205,2195.3870421668203,0.6433031009406731,643.3031009406731,87.8154816866728,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,4.578947368421052,spot_diameter,2.5,1.5626477945926316,0.6250591178370526,0.6250591178370526,0.49087385212340523,0.14726215563702155,147.26215563702155,0.09204755309325943,92.04755309325944,2.301188827331486,2301.188827331486,0.6743056600221513,674.3056600221513,92.04755309325944,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,4.789473684210526,spot_diameter,2.5,1.634493670206086,0.6537974680824343,0.6537974680824343,0.49087385212340523,0.14726215563702155,147.26215563702155,0.09627962449984608,96.27962449984608,2.406990612496152,2406.990612496152,0.7053082191036294,705.3082191036294,96.27962449984608,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,28.94736842105263,3600.0,8.04093567251462,26.803118908382064,derived_from_throughput,0.3412679091639081,3.412679091639081,5.0,spot_diameter,2.5,1.7063395458195405,0.6825358183278162,0.6825358183278162,0.49087385212340523,0.14726215563702155,147.26215563702155,0.10051169590643273,100.51169590643273,2.5127923976608186,2512.7923976608186,0.7363107781851077,736.3107781851077,100.51169590643273,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,1.0,spot_diameter,2.5,0.3971117488452749,0.15884469953810995,0.15884469953810995,0.49087385212340523,0.14726215563702155,147.26215563702155,0.023391812865497075,23.391812865497073,0.5847953216374269,584.7953216374269,0.14726215563702155,147.26215563702155,23.391812865497073,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,1.2105263157894737,spot_diameter,2.5,0.4807142222863854,0.19228568891455416,0.19228568891455416,0.49087385212340523,0.14726215563702155,147.26215563702155,0.028316405047706984,28.316405047706983,0.7079101261926746,707.9101261926746,0.17826471471849978,178.2647147184998,28.316405047706983,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,1.4210526315789473,spot_diameter,2.5,0.5643166957274959,0.22572667829099835,0.22572667829099835,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03324099722991689,33.24099722991689,0.8310249307479224,831.0249307479224,0.209267273799978,209.267273799978,33.24099722991689,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,1.631578947368421,spot_diameter,2.5,0.6479191691686064,0.25916766766744254,0.25916766766744254,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0381655894121268,38.1655894121268,0.9541397353031701,954.1397353031701,0.2402698328814562,240.2698328814562,38.1655894121268,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,1.8421052631578947,spot_diameter,2.5,0.7315216426097169,0.2926086570438867,0.2926086570438867,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04309018159433671,43.09018159433671,1.077254539858418,1077.254539858418,0.27127239196293446,271.2723919629345,43.09018159433671,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,2.052631578947368,spot_diameter,2.5,0.8151241160508274,0.32604964642033096,0.32604964642033096,0.49087385212340523,0.14726215563702155,147.26215563702155,0.04801477377654662,48.01477377654662,1.2003693444136656,1200.3693444136657,0.3022749510444126,302.2749510444126,48.01477377654662,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,2.263157894736842,spot_diameter,2.5,0.8987265894919378,0.35949063579677515,0.35949063579677515,0.49087385212340523,0.14726215563702155,147.26215563702155,0.052939365958756535,52.93936595875653,1.3234841489689133,1323.4841489689134,0.33327751012589085,333.27751012589084,52.93936595875653,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,2.473684210526316,spot_diameter,2.5,0.9823290629330484,0.3929316251732194,0.3929316251732194,0.49087385212340523,0.14726215563702155,147.26215563702155,0.05786395814096645,57.863958140966446,1.4465989535241612,1446.5989535241613,0.3642800692073691,364.2800692073691,57.863958140966446,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,2.6842105263157894,spot_diameter,2.5,1.0659315363741588,0.4263726145496635,0.4263726145496635,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06278855032317635,62.788550323176345,1.569713758079409,1569.713758079409,0.3952826282888473,395.2826282888473,62.788550323176345,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,2.894736842105263,spot_diameter,2.5,1.1495340098152693,0.4598136039261077,0.4598136039261077,0.49087385212340523,0.14726215563702155,147.26215563702155,0.06771314250538625,67.71314250538624,1.6928285626346566,1692.8285626346567,0.4262851873703255,426.2851873703255,67.71314250538624,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,3.1052631578947367,spot_diameter,2.5,1.2331364832563798,0.49325459330255195,0.49325459330255195,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07263773468759617,72.63773468759616,1.8159433671899043,1815.9433671899044,0.45728774645180376,457.28774645180374,72.63773468759616,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,3.3157894736842106,spot_diameter,2.5,1.3167389566974905,0.5266955826789962,0.5266955826789962,0.49087385212340523,0.14726215563702155,147.26215563702155,0.07756232686980609,77.56232686980609,1.9390581717451523,1939.0581717451523,0.488290305533282,488.29030553328204,77.56232686980609,throughput_acquisition
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,33.68421052631579,3600.0,9.35672514619883,31.189083820662766,derived_from_throughput,0.3971117488452749,3.971117488452749,3.526315789473684,spot_diameter,2.5,1.4003414301386008,0.5601365720554403,0.5601365720554403,0.49087385212340523,0.14726215563702155,147.26215563702155,0.082486919052016,82.48691905201599,2.0621729763004,2062.1729763004,0.5192928646147602,519.2928646147602,82.48691905201599,throughput_acquisition
