setup,pipe_diameter_cm,pipe_area_cm2,nir_spot_diameter_cm,nir_spot_area_cm2,spot_area_cm2,measurement_depth_cm,measurement_depth_mm,bulk_density_g_per_cm3,bulk_density_label,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,advance_dz_cm_per_acq,advance_dz_mm_per_acq,advance_to_spot_diameter_ratio,swept_increment_area_cm2,unique_exposed_area_cm2,probe_volume_cm3,probe_volume_cm3_instant,swept_increment_volume_cm3,unique_exposed_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,swept_increment_mass_g,swept_increment_mass_mg,unique_exposed_mass_g,unique_exposed_mass_mg,effective_sample_size_mg,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,time_weighted_contribution_proxy_g_s,time_weighted_contribution_proxy_mg_s,effective_sample_size_basis,sweep_type
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,3.1052631578947367,1.1849670893791773,11.849670893791773,0.4739868357516709,2.962417723447943,7.871156244681995,0.49087385212340523,0.49087385212340523,0.2962417723447943,0.7871156244681995,0.1963495408493621,196.34954084936209,0.11849670893791774,118.49670893791773,0.3148462497872798,314.8462497872798,314.8462497872798,2.3266774392120646,2326.6774392120647,0.6097169952690717,609.7169952690717,0.6097169952690717,609.7169952690717,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,3.3157894736842106,1.2653038412014943,12.653038412014944,0.5061215364805978,3.163259603003736,8.071998124237787,0.49087385212340523,0.49087385212340523,0.31632596030037363,0.8071998124237787,0.1963495408493621,196.34954084936209,0.12653038412014947,126.53038412014946,0.3228799249695115,322.87992496951153,322.87992496951153,2.4844182825484755,2484.4182825484754,0.6510537407110427,651.0537407110427,0.6510537407110427,651.0537407110427,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,3.526315789473684,1.3456405930238113,13.456405930238112,0.5382562372095245,3.364101482559528,8.27284000379358,0.49087385212340523,0.49087385212340523,0.33641014825595283,0.827284000379358,0.1963495408493621,196.34954084936209,0.13456405930238113,134.56405930238114,0.3309136001517432,330.9136001517432,330.9136001517432,2.642159125884887,2642.159125884887,0.6923904861530137,692.3904861530137,0.6923904861530137,692.3904861530137,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,3.7368421052631575,1.4259773448461284,14.259773448461283,0.5703909379384513,3.564943362115321,8.473681883349373,0.49087385212340523,0.49087385212340523,0.3564943362115321,0.8473681883349373,0.1963495408493621,196.34954084936209,0.14259773448461285,142.59773448461286,0.33894727533397495,338.94727533397497,338.94727533397497,2.799899969221298,2799.899969221298,0.7337272315949847,733.7272315949847,0.7337272315949847,733.7272315949847,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,3.9473684210526314,1.5063140966684456,15.063140966684456,0.6025256386673783,3.765785241671114,8.674523762905165,0.49087385212340523,0.49087385212340523,0.3765785241671114,0.8674523762905166,0.1963495408493621,196.34954084936209,0.15063140966684457,150.63140966684458,0.3469809505162067,346.9809505162067,346.9809505162067,2.957640812557709,2957.640812557709,0.7750639770369556,775.0639770369556,0.7750639770369556,775.0639770369556,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,4.157894736842105,1.5866508484907629,15.866508484907628,0.6346603393963052,3.966627121226907,8.87536564246096,0.49087385212340523,0.49087385212340523,0.3966627121226907,0.887536564246096,0.1963495408493621,196.34954084936209,0.1586650848490763,158.6650848490763,0.3550146256984384,355.0146256984384,355.0146256984384,3.11538165589412,3115.3816558941203,0.8164007224789266,816.4007224789266,0.8164007224789266,816.4007224789266,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,4.368421052631579,1.6669876003130797,16.669876003130796,0.6667950401252318,4.167469000782699,9.076207522016752,0.49087385212340523,0.49087385212340523,0.4167469000782699,0.9076207522016753,0.1963495408493621,196.34954084936209,0.16669876003130799,166.69876003130798,0.36304830088067014,363.0483008806701,363.0483008806701,3.2731224992305314,3273.1224992305315,0.8577374679208976,857.7374679208975,0.8577374679208976,857.7374679208975,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,4.578947368421052,1.7473243521353967,17.473243521353968,0.6989297408541587,4.368310880338492,9.277049401572544,0.49087385212340523,0.49087385212340523,0.43683108803384924,0.9277049401572545,0.1963495408493621,196.34954084936209,0.1747324352135397,174.7324352135397,0.37108197606290183,371.08197606290184,371.08197606290184,3.4308633425669424,3430.8633425669423,0.8990742133628685,899.0742133628685,0.8990742133628685,899.0742133628685,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,4.789473684210526,1.8276611039577138,18.276611039577137,0.7310644415830855,4.569152759894284,9.477891281128336,0.49087385212340523,0.49087385212340523,0.45691527598942844,0.9477891281128337,0.1963495408493621,196.34954084936209,0.1827661103957714,182.7661103957714,0.37911565124513347,379.11565124513345,379.11565124513345,3.5886041859033533,3588.6041859033535,0.9404109588048394,940.4109588048394,0.9404109588048394,940.4109588048394,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,43.1578947368421,3600.0,11.98830409356725,29.97076023391812,derived_from_throughput,0.38159957115600623,3.8159957115600625,5.0,1.9079978557800312,19.079978557800313,0.7631991423120125,4.769994639450078,9.67873316068413,0.49087385212340523,0.49087385212340523,0.47699946394500786,0.9678733160684131,0.1963495408493621,196.34954084936209,0.19079978557800314,190.79978557800314,0.38714932642736527,387.1493264273653,387.1493264273653,3.746345029239765,3746.345029239765,0.9817477042468105,981.7477042468105,0.9817477042468105,981.7477042468105,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,1.0,0.42348245091703146,4.2348245091703145,0.16939298036681258,1.0587061272925786,5.96744464852663,0.49087385212340523,0.49087385212340523,0.10587061272925787,0.5967444648526631,0.1963495408493621,196.34954084936209,0.04234824509170315,42.34824509170315,0.23869778594106525,238.69778594106526,238.69778594106526,0.8315058479532165,831.5058479532165,0.1963495408493621,196.34954084936209,0.1963495408493621,196.34954084936209,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,1.2105263157894737,0.5126366511100907,5.126366511100907,0.20505466044403628,1.2815916277752268,6.190330149009279,0.49087385212340523,0.49087385212340523,0.12815916277752268,0.619033014900928,0.1963495408493621,196.34954084936209,0.05126366511100908,51.263665111009075,0.2476132059603712,247.6132059603712,247.6132059603712,1.0065597106802093,1006.5597106802094,0.23768628629133307,237.68628629133306,0.23768628629133307,237.68628629133306,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,1.4210526315789473,0.6017908513031499,6.017908513031499,0.24071634052125995,1.5044771282578748,6.413215649491927,0.49087385212340523,0.49087385212340523,0.1504477128257875,0.6413215649491928,0.1963495408493621,196.34954084936209,0.060179085130315,60.179085130315,0.2565286259796771,256.52862597967714,256.52862597967714,1.1816135734072024,1181.6135734072025,0.279023031733304,279.023031733304,0.279023031733304,279.023031733304,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,1.631578947368421,0.6909450514962092,6.909450514962092,0.2763780205984837,1.727362628740523,6.636101149974575,0.49087385212340523,0.49087385212340523,0.1727362628740523,0.6636101149974576,0.1963495408493621,196.34954084936209,0.06909450514962093,69.09450514962093,0.265444045998983,265.44404599898303,265.44404599898303,1.3566674361341953,1356.6674361341952,0.320359777175275,320.359777175275,0.320359777175275,320.359777175275,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,1.8421052631578947,0.7800992516892684,7.800992516892684,0.31203970067570735,1.950248129223171,6.858986650457223,0.49087385212340523,0.49087385212340523,0.1950248129223171,0.6858986650457224,0.1963495408493621,196.34954084936209,0.07800992516892685,78.00992516892686,0.274359466018289,274.35946601828897,274.35946601828897,1.5317212988611881,1531.7212988611882,0.36169652261724594,361.69652261724593,0.36169652261724594,361.69652261724593,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,2.052631578947368,0.8692534518823276,8.692534518823276,0.34770138075293106,2.173133629705819,7.081872150939871,0.49087385212340523,0.49087385212340523,0.2173133629705819,0.7081872150939872,0.1963495408493621,196.34954084936209,0.08692534518823276,86.92534518823277,0.2832748860375949,283.27488603759485,283.27488603759485,1.706775161588181,1706.775161588181,0.4030332680592169,403.03326805921694,0.4030332680592169,403.03326805921694,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,2.263157894736842,0.9584076520753869,9.58407652075387,0.38336306083015476,2.3960191301884675,7.30475765142252,0.49087385212340523,0.49087385212340523,0.23960191301884676,0.730475765142252,0.1963495408493621,196.34954084936209,0.0958407652075387,95.84076520753871,0.29219030605690083,292.19030605690085,292.19030605690085,1.881829024315174,1881.8290243151741,0.4443700135011879,444.3700135011879,0.4443700135011879,444.3700135011879,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,2.473684210526316,1.0475618522684462,10.475618522684462,0.4190247409073785,2.6189046306711155,7.527643151905167,0.49087385212340523,0.49087385212340523,0.26189046306711156,0.7527643151905168,0.1963495408493621,196.34954084936209,0.10475618522684463,104.75618522684462,0.3011057260762067,301.10572607620674,301.10572607620674,2.056882887042167,2056.882887042167,0.4857067589431589,485.7067589431589,0.4857067589431589,485.7067589431589,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,2.6842105263157894,1.1367160524615054,11.367160524615054,0.45468642098460216,2.8417901311537634,7.750528652387816,0.49087385212340523,0.49087385212340523,0.28417901311537636,0.7750528652387816,0.1963495408493621,196.34954084936209,0.11367160524615055,113.67160524615055,0.3100211460955127,310.0211460955127,310.0211460955127,2.23193674976916,2231.9367497691596,0.5270435043851298,527.0435043851298,0.5270435043851298,527.0435043851298,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,2.894736842105263,1.2258702526545646,12.258702526545646,0.49034810106182586,3.0646756316364114,7.973414152870463,0.49087385212340523,0.49087385212340523,0.30646756316364115,0.7973414152870464,0.1963495408493621,196.34954084936209,0.12258702526545646,122.58702526545646,0.3189365661148186,318.93656611481856,318.93656611481856,2.406990612496153,2406.990612496153,0.5683802498271008,568.3802498271008,0.5683802498271008,568.3802498271008,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,3.1052631578947367,1.315024452847624,13.15024452847624,0.5260097811390496,3.28756113211906,8.196299653353112,0.49087385212340523,0.49087385212340523,0.328756113211906,0.8196299653353112,0.1963495408493621,196.34954084936209,0.1315024452847624,131.50244528476242,0.3278519861341245,327.85198613412445,327.85198613412445,2.582044475223146,2582.044475223146,0.6097169952690717,609.7169952690717,0.6097169952690717,609.7169952690717,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,3.3157894736842106,1.4041786530406832,14.041786530406831,0.5616714612162733,3.510446632601708,8.419185153835759,0.49087385212340523,0.49087385212340523,0.3510446632601708,0.841918515383576,0.1963495408493621,196.34954084936209,0.14041786530406833,140.41786530406833,0.3367674061534304,336.76740615343044,336.76740615343044,2.757098337950139,2757.098337950139,0.6510537407110427,651.0537407110427,0.6510537407110427,651.0537407110427,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,3.526315789473684,1.4933328532337424,14.933328532337423,0.597333141293497,3.733332133084356,8.642070654318408,0.49087385212340523,0.49087385212340523,0.3733332133084356,0.8642070654318408,0.1963495408493621,196.34954084936209,0.14933328532337425,149.33328532337424,0.3456828261727363,345.6828261727363,345.6828261727363,2.9321522006771317,2932.1522006771315,0.6923904861530137,692.3904861530137,0.6923904861530137,692.3904861530137,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,3.7368421052631575,1.5824870534268016,15.824870534268015,0.6329948213707206,3.956217633567004,8.864956154801057,0.49087385212340523,0.49087385212340523,0.3956217633567004,0.8864956154801057,0.1963495408493621,196.34954084936209,0.15824870534268018,158.24870534268018,0.3545982461920423,354.59824619204227,354.59824619204227,3.1072060634041243,3107.2060634041245,0.7337272315949847,733.7272315949847,0.7337272315949847,733.7272315949847,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,3.9473684210526314,1.671641253619861,16.71641253619861,0.6686565014479444,4.179103134049653,9.087841655283704,0.49087385212340523,0.49087385212340523,0.4179103134049653,0.9087841655283704,0.1963495408493621,196.34954084936209,0.16716412536198613,167.16412536198612,0.3635136662113482,363.51366621134815,363.51366621134815,3.2822599261311174,3282.2599261311175,0.7750639770369556,775.0639770369556,0.7750639770369556,775.0639770369556,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,4.157894736842105,1.7607954538129202,17.607954538129203,0.7043181815251681,4.401988634532301,9.310727155766353,0.49087385212340523,0.49087385212340523,0.4401988634532301,0.9310727155766353,0.1963495408493621,196.34954084936209,0.17607954538129206,176.07954538129206,0.3724290862306541,372.42908623065415,372.42908623065415,3.4573137888581105,3457.3137888581105,0.8164007224789266,816.4007224789266,0.8164007224789266,816.4007224789266,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,4.368421052631579,1.8499496540059794,18.499496540059795,0.7399798616023918,4.624874135014949,9.533612656249002,0.49087385212340523,0.49087385212340523,0.4624874135014949,0.9533612656249002,0.1963495408493621,196.34954084936209,0.18499496540059798,184.99496540059798,0.3813445062499601,381.3445062499601,381.3445062499601,3.6323676515851036,3632.3676515851034,0.8577374679208976,857.7374679208975,0.8577374679208976,857.7374679208975,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,4.578947368421052,1.9391038541990386,19.391038541990387,0.7756415416796154,4.847759635497597,9.756498156731649,0.49087385212340523,0.49087385212340523,0.4847759635497597,0.9756498156731649,0.1963495408493621,196.34954084936209,0.1939103854199039,193.91038541990392,0.390259926269266,390.259926269266,390.259926269266,3.807421514312096,3807.4215143120964,0.8990742133628685,899.0742133628685,0.8990742133628685,899.0742133628685,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,4.789473684210526,2.0282580543920976,20.282580543920975,0.811303221756839,5.070645135980244,9.979383657214296,0.49087385212340523,0.49087385212340523,0.5070645135980244,0.9979383657214296,0.1963495408493621,196.34954084936209,0.20282580543920978,202.82580543920977,0.3991753462885719,399.17534628857186,399.17534628857186,3.982475377039089,3982.475377039089,0.9404109588048394,940.4109588048394,0.9404109588048394,940.4109588048394,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,47.89473684210526,3600.0,13.304093567251462,33.260233918128655,derived_from_throughput,0.42348245091703146,4.2348245091703145,5.0,2.1174122545851572,21.174122545851574,0.8469649018340629,5.293530636462894,10.202269157696946,0.49087385212340523,0.49087385212340523,0.5293530636462894,1.0202269157696946,0.1963495408493621,196.34954084936209,0.21174122545851579,211.7412254585158,0.4080907663078779,408.09076630787786,408.09076630787786,4.157529239766083,4157.529239766082,0.9817477042468105,981.7477042468105,0.9817477042468105,981.7477042468105,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,1.0,0.46536533067805647,4.653653306780565,0.1861461322712226,1.1634133266951412,6.072151847929193,0.49087385212340523,0.49087385212340523,0.11634133266951413,0.6072151847929194,0.1963495408493621,196.34954084936209,0.046536533067805655,46.53653306780566,0.24288607391716777,242.88607391716778,242.88607391716778,0.9137426900584794,913.7426900584794,0.1963495408493621,196.34954084936209,0.1963495408493621,196.34954084936209,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,1.2105263157894737,0.5633369792418578,5.633369792418578,0.22533479169674311,1.4083424481046445,6.317080969338696,0.49087385212340523,0.49087385212340523,0.14083424481046444,0.6317080969338696,0.1963495408493621,196.34954084936209,0.05633369792418578,56.33369792418578,0.25268323877354787,252.68323877354786,252.68323877354786,1.106109572176054,1106.1095721760541,0.23768628629133307,237.68628629133306,0.23768628629133307,237.68628629133306,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,1.4210526315789473,0.6613086278056591,6.613086278056591,0.26452345112226366,1.6532715695141478,6.5620100907482,0.49087385212340523,0.49087385212340523,0.16532715695141478,0.65620100907482,0.1963495408493621,196.34954084936209,0.06613086278056592,66.13086278056592,0.262480403629928,262.48040362992805,262.48040362992805,1.2984764542936287,1298.4764542936286,0.279023031733304,279.023031733304,0.279023031733304,279.023031733304,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,1.631578947368421,0.7592802763694605,7.592802763694605,0.3037121105477842,1.8982006909236513,6.806939212157703,0.49087385212340523,0.49087385212340523,0.18982006909236515,0.6806939212157703,0.1963495408493621,196.34954084936209,0.07592802763694606,75.92802763694606,0.27227756848630813,272.27756848630816,272.27756848630816,1.4908433364112033,1490.8433364112032,0.320359777175275,320.359777175275,0.320359777175275,320.359777175275,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,1.8421052631578947,0.8572519249332619,8.572519249332618,0.34290076997330476,2.1431298123331546,7.0518683335672065,0.49087385212340523,0.49087385212340523,0.21431298123331546,0.7051868333567207,0.1963495408493621,196.34954084936209,0.08572519249332619,85.72519249332619,0.2820747333426883,282.07473334268826,282.07473334268826,1.6832102185287778,1683.210218528778,0.36169652261724594,361.69652261724593,0.36169652261724594,361.69652261724593,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,2.052631578947368,0.9552235734970631,9.552235734970631,0.38208942939882523,2.388058933742658,7.29679745497671,0.49087385212340523,0.49087385212340523,0.2388058933742658,0.7296797454976711,0.1963495408493621,196.34954084936209,0.09552235734970632,95.52235734970633,0.29187189819906845,291.8718981990684,291.8718981990684,1.8755771006463522,1875.5771006463522,0.4030332680592169,403.03326805921694,0.4030332680592169,403.03326805921694,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,2.263157894736842,1.0531952220608647,10.531952220608646,0.42127808882434586,2.6329880551521616,7.541726576386214,0.49087385212340523,0.49087385212340523,0.26329880551521617,0.7541726576386214,0.1963495408493621,196.34954084936209,0.10531952220608648,105.31952220608648,0.3016690630554486,301.6690630554486,301.6690630554486,2.067943982763927,2067.943982763927,0.4443700135011879,444.3700135011879,0.4443700135011879,444.3700135011879,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,2.473684210526316,1.151166870624666,11.51166870624666,0.46046674824986644,2.877917176561665,7.786655697795717,0.49087385212340523,0.49087385212340523,0.2877917176561665,0.7786655697795717,0.1963495408493621,196.34954084936209,0.11511668706246661,115.11668706246661,0.3114662279118287,311.4662279118287,311.4662279118287,2.260310864881502,2260.310864881502,0.4857067589431589,485.7067589431589,0.4857067589431589,485.7067589431589,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,2.6842105263157894,1.2491385191884674,12.491385191884675,0.49965540767538696,3.1228462979711686,8.031584819205221,0.49087385212340523,0.49087385212340523,0.3122846297971169,0.8031584819205222,0.1963495408493621,196.34954084936209,0.12491385191884677,124.91385191884677,0.3212633927682089,321.2633927682089,321.2633927682089,2.4526777469990764,2452.6777469990766,0.5270435043851298,527.0435043851298,0.5270435043851298,527.0435043851298,unique_exposed_swept_capsule_mass,throughput_acquisition_density
E,10.0,78.53981633974483,2.5,4.908738521234052,4.908738521234052,0.1,1.0,0.4,0.4 g/cm^3,52.63157894736842,3600.0,14.619883040935672,36.549707602339176,derived_from_throughput,0.46536533067805647,4.653653306780565,2.894736842105263,1.3471101677522686,13.471101677522686,0.5388440671009074,3.3677754193806715,8.276513940614723,0.49087385212340523,0.49087385212340523,0.3367775419380672,0.8276513940614724,0.1963495408493621,196.34954084936209,0.13471101677522687,134.71101677522688,0.33106055762458897,331.06055762458897,331.06055762458897,2.6450446291166507,2645.044629116651,0.5683802498271008,568.3802498271008,0.5683802498271008,568.3802498271008,unique_exposed_swept_capsule_mass,throughput_acquisition_density
