setup,penetration_depth_mm,penetration_depth_m,penetration_depth_cm,bulk_density_g_cm3,bulk_density_g_per_cm3,bulk_density_kg_m3,probe_diameter_mm,probe_area_m2,illuminated_area_cm2,static_sampled_volume_m3,static_sampled_volume_mm3,spoon_sample_volume_cm3,static_sampled_mass_kg,static_sampled_mass_g,static_sampled_mass_mg,n_subscans,integration_time_ms,acquisition_time_s,total_spectral_acquisition_time_s,spoon_interval_s,flip_frequency_hz,spoons_contributing,effective_sampled_mass_kg,effective_sample_size_g,effective_sampled_mass_mg,effective_sample_size_mg
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,500,10.0,5.0,5.0,2.0,0.5,2.5,1.4726215563702157e-05,0.014726215563702157,14.726215563702157,14.726215563702157
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,9.817477042468105e-06,0.009817477042468105,9.817477042468106,9.817477042468106
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,500,10.0,5.0,5.0,4.0,0.25,1.25,7.363107781851078e-06,0.0073631077818510785,7.363107781851078,7.363107781851078
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,500,10.0,5.0,5.0,5.0,0.2,1.0,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,5.8904862254808625
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,500,10.0,5.0,5.0,1.0,1.0,5.0,2.356194490192345e-05,0.02356194490192345,23.56194490192345,23.56194490192345
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,500,10.0,5.0,5.0,2.0,0.5,2.5,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,11.780972450961725
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,7.853981633974484e-06,0.007853981633974483,7.853981633974484,7.853981633974484
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,500,10.0,5.0,5.0,4.0,0.25,1.25,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,5.8904862254808625
B,0.6,0.0006,0.06,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,500,10.0,5.0,5.0,5.0,0.2,1.0,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,4.71238898038469
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,500,10.0,5.0,5.0,1.0,1.0,5.0,2.9452431127404307e-05,0.029452431127404307,29.452431127404306,29.452431127404306
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,500,10.0,5.0,5.0,2.0,0.5,2.5,1.4726215563702153e-05,0.014726215563702153,14.726215563702153,14.726215563702153
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,9.817477042468103e-06,0.009817477042468103,9.817477042468104,9.817477042468104
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,500,10.0,5.0,5.0,4.0,0.25,1.25,7.363107781851077e-06,0.007363107781851077,7.363107781851077,7.363107781851077
B,0.6,0.0006,0.06,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,500,10.0,5.0,5.0,5.0,0.2,1.0,5.8904862254808615e-06,0.005890486225480862,5.890486225480862,5.890486225480862
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,1.0,1.0,5.0,3.534291735288517e-05,0.035342917352885174,35.34291735288517,35.34291735288517
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,2.0,0.5,2.5,1.7671458676442585e-05,0.017671458676442587,17.671458676442587,17.671458676442587
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,11.780972450961725
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,4.0,0.25,1.25,8.835729338221293e-06,0.008835729338221293,8.835729338221293,8.835729338221293
B,0.6,0.0006,0.06,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.1780972450961723e-08,11.780972450961723,0.011780972450961723,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,5.0,0.2,1.0,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,7.0685834705770345
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,500,10.0,5.0,5.0,1.0,1.0,5.0,2.7488935718910692e-05,0.027488935718910694,27.488935718910692,27.488935718910692
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,500,10.0,5.0,5.0,2.0,0.5,2.5,1.3744467859455346e-05,0.013744467859455347,13.744467859455346,13.744467859455346
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,9.162978572970231e-06,0.00916297857297023,9.16297857297023,9.16297857297023
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,500,10.0,5.0,5.0,4.0,0.25,1.25,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,6.872233929727673
B,0.7000000000000001,0.0007000000000000001,0.07,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,5.497787143782138e-06,0.005497787143782138,5.497787143782138,500,10.0,5.0,5.0,5.0,0.2,1.0,5.497787143782138e-06,0.005497787143782138,5.497787143782138,5.497787143782138
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,500,10.0,5.0,5.0,1.0,1.0,5.0,3.4361169648638364e-05,0.03436116964863836,34.36116964863836,34.36116964863836
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,500,10.0,5.0,5.0,2.0,0.5,2.5,1.7180584824319182e-05,0.01718058482431918,17.18058482431918,17.18058482431918
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.145372321621279e-05,0.01145372321621279,11.45372321621279,11.45372321621279
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,500,10.0,5.0,5.0,4.0,0.25,1.25,8.590292412159591e-06,0.00859029241215959,8.59029241215959,8.59029241215959
B,0.7000000000000001,0.0007000000000000001,0.07,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,500,10.0,5.0,5.0,5.0,0.2,1.0,6.872233929727673e-06,0.0068722339297276735,6.872233929727673,6.872233929727673
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,500,10.0,5.0,5.0,1.0,1.0,5.0,4.123340357836604e-05,0.041233403578366044,41.233403578366044,41.233403578366044
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,500,10.0,5.0,5.0,2.0,0.5,2.5,2.061670178918302e-05,0.020616701789183022,20.616701789183022,20.616701789183022
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.3744467859455348e-05,0.013744467859455347,13.744467859455346,13.744467859455346
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,500,10.0,5.0,5.0,4.0,0.25,1.25,1.030835089459151e-05,0.010308350894591511,10.308350894591511,10.308350894591511
B,0.7000000000000001,0.0007000000000000001,0.07,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.3744467859455346e-08,13.744467859455346,0.013744467859455347,8.246680715673208e-06,0.008246680715673207,8.246680715673207,500,10.0,5.0,5.0,5.0,0.2,1.0,8.246680715673208e-06,0.008246680715673207,8.246680715673207,8.246680715673207
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,500,10.0,5.0,5.0,1.0,1.0,5.0,3.141592653589793e-05,0.03141592653589793,31.415926535897928,31.415926535897928
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,500,10.0,5.0,5.0,2.0,0.5,2.5,1.5707963267948964e-05,0.015707963267948963,15.707963267948964,15.707963267948964
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.0471975511965977e-05,0.010471975511965978,10.471975511965978,10.471975511965978
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,500,10.0,5.0,5.0,4.0,0.25,1.25,7.853981633974482e-06,0.007853981633974482,7.853981633974482,7.853981633974482
B,0.8,0.0008,0.08,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,6.283185307179586e-06,0.006283185307179586,6.283185307179585,500,10.0,5.0,5.0,5.0,0.2,1.0,6.283185307179586e-06,0.006283185307179586,6.283185307179585,6.283185307179585
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,500,10.0,5.0,5.0,1.0,1.0,5.0,3.9269908169872414e-05,0.039269908169872414,39.269908169872416,39.269908169872416
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,500,10.0,5.0,5.0,2.0,0.5,2.5,1.9634954084936207e-05,0.019634954084936207,19.634954084936208,19.634954084936208
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.308996938995747e-05,0.01308996938995747,13.08996938995747,13.08996938995747
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,500,10.0,5.0,5.0,4.0,0.25,1.25,9.817477042468103e-06,0.009817477042468103,9.817477042468104,9.817477042468104
B,0.8,0.0008,0.08,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,7.853981633974482e-06,0.007853981633974482,7.853981633974482,500,10.0,5.0,5.0,5.0,0.2,1.0,7.853981633974482e-06,0.007853981633974482,7.853981633974482,7.853981633974482
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,500,10.0,5.0,5.0,1.0,1.0,5.0,4.71238898038469e-05,0.0471238898038469,47.1238898038469,47.1238898038469
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,500,10.0,5.0,5.0,2.0,0.5,2.5,2.356194490192345e-05,0.02356194490192345,23.56194490192345,23.56194490192345
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.5707963267948967e-05,0.015707963267948967,15.707963267948967,15.707963267948967
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,500,10.0,5.0,5.0,4.0,0.25,1.25,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,11.780972450961725
B,0.8,0.0008,0.08,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.5707963267948965e-08,15.707963267948966,0.015707963267948967,9.424777960769379e-06,0.00942477796076938,9.42477796076938,500,10.0,5.0,5.0,5.0,0.2,1.0,9.424777960769379e-06,0.00942477796076938,9.42477796076938,9.42477796076938
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,1.0,1.0,5.0,3.534291735288517e-05,0.035342917352885174,35.34291735288517,35.34291735288517
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,2.0,0.5,2.5,1.7671458676442585e-05,0.017671458676442587,17.671458676442587,17.671458676442587
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,11.780972450961725
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,4.0,0.25,1.25,8.835729338221293e-06,0.008835729338221293,8.835729338221293,8.835729338221293
B,0.9,0.0009,0.09,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,500,10.0,5.0,5.0,5.0,0.2,1.0,7.068583470577034e-06,0.007068583470577035,7.0685834705770345,7.0685834705770345
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,500,10.0,5.0,5.0,1.0,1.0,5.0,4.4178646691106464e-05,0.044178646691106466,44.178646691106465,44.178646691106465
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,500,10.0,5.0,5.0,2.0,0.5,2.5,2.2089323345553232e-05,0.022089323345553233,22.089323345553233,22.089323345553233
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.4726215563702155e-05,0.014726215563702155,14.726215563702155,14.726215563702155
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,500,10.0,5.0,5.0,4.0,0.25,1.25,1.1044661672776616e-05,0.011044661672776616,11.044661672776616,11.044661672776616
B,0.9,0.0009,0.09,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,8.835729338221293e-06,0.008835729338221293,8.835729338221293,500,10.0,5.0,5.0,5.0,0.2,1.0,8.835729338221293e-06,0.008835729338221293,8.835729338221293,8.835729338221293
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,500,10.0,5.0,5.0,1.0,1.0,5.0,5.3014376029327756e-05,0.05301437602932776,53.01437602932776,53.01437602932776
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,500,10.0,5.0,5.0,2.0,0.5,2.5,2.6507188014663878e-05,0.02650718801466388,26.50718801466388,26.50718801466388
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.767145867644259e-05,0.01767145867644259,17.67145867644259,17.67145867644259
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,500,10.0,5.0,5.0,4.0,0.25,1.25,1.3253594007331939e-05,0.01325359400733194,13.25359400733194,13.25359400733194
B,0.9,0.0009,0.09,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.7671458676442587e-08,17.671458676442587,0.017671458676442587,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,500,10.0,5.0,5.0,5.0,0.2,1.0,1.0602875205865552e-05,0.010602875205865551,10.602875205865551,10.602875205865551
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,500,10.0,5.0,5.0,1.0,1.0,5.0,3.926990816987242e-05,0.03926990816987242,39.26990816987242,39.26990816987242
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,500,10.0,5.0,5.0,2.0,0.5,2.5,1.963495408493621e-05,0.01963495408493621,19.63495408493621,19.63495408493621
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.3089969389957474e-05,0.013089969389957474,13.089969389957474,13.089969389957474
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,500,10.0,5.0,5.0,4.0,0.25,1.25,9.817477042468105e-06,0.009817477042468105,9.817477042468106,9.817477042468106
B,1.0,0.001,0.1,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,7.853981633974484e-06,0.007853981633974483,7.853981633974484,500,10.0,5.0,5.0,5.0,0.2,1.0,7.853981633974484e-06,0.007853981633974483,7.853981633974484,7.853981633974484
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,500,10.0,5.0,5.0,1.0,1.0,5.0,4.9087385212340514e-05,0.04908738521234051,49.08738521234051,49.08738521234051
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,500,10.0,5.0,5.0,2.0,0.5,2.5,2.4543692606170257e-05,0.024543692606170255,24.543692606170254,24.543692606170254
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.636246173744684e-05,0.01636246173744684,16.362461737446843,16.362461737446843
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,500,10.0,5.0,5.0,4.0,0.25,1.25,1.2271846303085128e-05,0.012271846303085128,12.271846303085127,12.271846303085127
B,1.0,0.001,0.1,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,9.817477042468103e-06,0.009817477042468103,9.817477042468104,500,10.0,5.0,5.0,5.0,0.2,1.0,9.817477042468103e-06,0.009817477042468103,9.817477042468104,9.817477042468104
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,500,10.0,5.0,5.0,1.0,1.0,5.0,5.890486225480863e-05,0.05890486225480863,58.90486225480863,58.90486225480863
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,500,10.0,5.0,5.0,2.0,0.5,2.5,2.9452431127404314e-05,0.029452431127404314,29.452431127404314,29.452431127404314
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.963495408493621e-05,0.01963495408493621,19.63495408493621,19.63495408493621
B,1.0,0.001,0.1,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936208e-08,19.634954084936208,0.019634954084936207,1.1780972450961725e-05,0.011780972450961725,11.780972450961725,500,10.0,5.0,5.0,4.0,0.25,1.25,1.4726215563702157e-05,0.014726215563702157,14.726215563702157,14.726215563702157
